strategy,sizing,first_quote_ts,slug,side,entry_price,qhat_for_side,target_cost,shares,best_price_max_cost,outcome_up,pnl_usd,bankroll_after
rule_drop10_down,fixed_10pct,2026-04-24 08:00:01+00:00,btc-updown-5m-1777017600,buy_down,0.77,0.55,10.883343071028431,14.134211780556404,240.5711,0.0,3.1095265917224086,111.94295730200672
rule_drop10_down,fixed_10pct,2026-04-24 08:25:01+00:00,btc-updown-5m-1777019100,buy_down,0.78,0.55,11.194295730200672,14.351661192564963,91.4238,0.0,3.0138488504386416,114.95680615244535
rule_drop10_down,fixed_10pct,2026-04-24 08:30:01+00:00,btc-updown-5m-1777019400,buy_down,0.74,0.55,11.495680615244536,15.534703534114238,120.99,0.0,3.883675883528559,118.8404820359739
rule_drop10_down,fixed_10pct,2026-04-24 08:40:01+00:00,btc-updown-5m-1777020000,buy_down,0.77,0.55,11.884048203597391,15.433828835840767,113.59040000000002,0.0,3.3954423438849686,122.23592437985887
rule_drop10_down,fixed_10pct,2026-04-24 08:55:01+00:00,btc-updown-5m-1777020900,buy_down,0.71,0.55,12.223592437985888,17.216327377444912,323.9446,0.0,4.820571665684576,127.05649604554345
rule_drop10_down,fixed_10pct,2026-04-24 09:20:01+00:00,btc-updown-5m-1777022400,buy_down,0.55,0.55,12.705649604554345,23.101181099189716,24.750000000000004,0.0,10.164519683643475,137.22101572918692
rule_drop10_down,fixed_10pct,2026-04-24 09:45:01+00:00,btc-updown-5m-1777023900,buy_down,0.85,0.55,13.722101572918692,16.14364890931611,49.81,0.0,2.2601108473042557,139.48112657649116
rule_drop10_down,fixed_10pct,2026-04-24 09:55:01+00:00,btc-updown-5m-1777024500,buy_down,0.83,0.55,13.948112657649117,16.804955009215806,644.6194999999999,0.0,2.688792801474531,142.1699193779657
rule_drop10_down,fixed_10pct,2026-04-24 10:00:01+00:00,btc-updown-5m-1777024800,buy_down,0.9,0.55,14.216991937796571,15.796657708662856,336.933,0.0,1.4216991937796564,143.59161857174536
rule_drop10_down,fixed_10pct,2026-04-24 10:05:02+00:00,btc-updown-5m-1777025100,buy_down,0.82,0.55,14.359161857174536,17.511172996554315,184.71319999999997,1.0,-14.53427358714008,129.05734498460527
rule_drop10_down,fixed_10pct,2026-04-24 10:10:01+00:00,btc-updown-5m-1777025400,buy_down,0.73,0.55,12.905734498460527,17.679088354055516,166.58599999999998,0.0,4.596562972054434,133.6539079566597
rule_drop10_down,fixed_10pct,2026-04-24 11:15:00+00:00,btc-updown-5m-1777029300,buy_down,0.91,0.55,13.365390795665972,14.687242632599968,1064.9548,0.0,1.1749794106079967,134.8288873672677
rule_drop10_down,fixed_10pct,2026-04-24 11:35:01+00:00,btc-updown-5m-1777030500,buy_down,0.86,0.55,13.482888736726771,15.677777600845083,168.4998,0.0,2.038111088109861,136.86699845537757
rule_drop10_down,fixed_10pct,2026-04-24 11:45:01+00:00,btc-updown-5m-1777031100,buy_down,0.91,0.55,13.686699845537758,15.040329500590943,211.3475,0.0,1.2032263600472755,138.07022481542484
rule_drop10_down,fixed_10pct,2026-04-24 12:50:01+00:00,btc-updown-5m-1777035000,buy_down,0.52,0.55,13.807022481542484,26.55196631065862,37.632400000000004,0.0,12.47942416600955,150.5496489814344
rule_drop10_down,fixed_10pct,2026-04-24 13:15:01+00:00,btc-updown-5m-1777036500,buy_down,0.68,0.55,15.054964898143439,22.139654261975643,109.48,1.0,-15.276361440763194,135.2732875406712
rule_drop10_down,fixed_10pct,2026-04-24 13:20:00+00:00,btc-updown-5m-1777036800,buy_down,0.77,0.55,13.52732875406712,17.56795942086639,395.5259,0.0,3.8649510725906064,139.1382386132618
rule_drop10_down,fixed_10pct,2026-04-24 13:25:01+00:00,btc-updown-5m-1777037100,buy_down,0.87,0.55,13.913823861326179,15.99290099003009,105.13080000000001,0.0,1.9191481188036104,141.0573867320654
rule_drop10_down,fixed_10pct,2026-04-24 13:30:01+00:00,btc-updown-5m-1777037400,buy_down,0.67,0.55,14.10573867320654,21.05334130329334,235.15660000000003,1.0,-14.316272086239474,126.74111464582592
rule_drop10_down,fixed_10pct,2026-04-24 13:35:01+00:00,btc-updown-5m-1777037700,buy_down,0.83,0.55,12.674111464582593,15.270013812750113,534.437,0.0,2.443202210040019,129.18431685586594
rule_drop10_down,fixed_10pct,2026-04-24 13:40:00+00:00,btc-updown-5m-1777038000,buy_down,0.8,0.55,12.918431685586595,16.148039606983243,41.272000000000006,0.0,3.068127525326815,132.25244438119276
rule_drop10_down,fixed_10pct,2026-04-24 13:50:00+00:00,btc-updown-5m-1777038600,buy_down,0.64,0.55,13.225244438119276,20.664444434561368,980.6464,0.0,7.232555552096478,139.48499993328923
rule_drop10_down,fixed_10pct,2026-04-24 13:55:02+00:00,btc-updown-5m-1777038900,buy_down,0.62,0.55,13.948499993328923,22.49758063440149,151.85039999999998,1.0,-14.173475799672937,125.31152413361629
rule_drop10_down,fixed_10pct,2026-04-24 14:00:02+00:00,btc-updown-5m-1777039200,buy_down,0.87,0.55,12.53115241336163,14.403623463634057,89.43599999999999,0.0,1.7284348156360865,127.03995894925238
rule_drop10_down,fixed_10pct,2026-04-24 14:20:02+00:00,btc-updown-5m-1777040400,buy_down,0.68,0.55,12.703995894925239,18.68234690430182,309.6992,0.0,5.791527540333563,132.83148648958596
rule_drop10_down,fixed_10pct,2026-04-24 14:25:02+00:00,btc-updown-5m-1777040700,buy_down,0.86,0.55,13.283148648958596,15.445521684835576,285.2964,0.0,2.0079178190286244,134.83940430861458
rule_drop10_down,fixed_10pct,2026-04-24 14:40:02+00:00,btc-updown-5m-1777041600,buy_down,0.79,0.55,13.483940430861459,17.06827902640691,113.0964,0.0,3.413655805281381,138.25306011389597
rule_drop10_down,fixed_10pct,2026-04-24 15:00:01+00:00,btc-updown-5m-1777042800,buy_down,0.97,0.55,13.825306011389598,14.252892795247009,1346.7868,0.0,0.2850578559049407,138.5381179698009
rule_drop10_down,fixed_10pct,2026-04-24 15:35:01+00:00,btc-updown-5m-1777044900,buy_down,0.81,0.55,13.853811796980091,17.103471354296406,86.88060000000002,0.0,3.078624843773351,141.61674281357426
rule_drop10_down,fixed_10pct,2026-04-24 15:55:01+00:00,btc-updown-5m-1777046100,buy_down,0.6,0.55,14.161674281357428,23.602790468929047,695.8739999999999,1.0,-14.397702186046718,127.21904062752755
rule_drop10_down,fixed_10pct,2026-04-24 16:00:01+00:00,btc-updown-5m-1777046400,buy_down,0.91,0.55,12.721904062752756,13.980114354673358,1153.7435,0.0,1.1184091483738678,128.3374497759014
rule_drop10_down,fixed_10pct,2026-04-24 16:20:01+00:00,btc-updown-5m-1777047600,buy_down,0.72,0.55,12.833744977590142,17.82464580220853,235.2528,1.0,-13.011991435612227,115.32545834028917
rule_drop10_down,fixed_10pct,2026-04-24 16:25:01+00:00,btc-updown-5m-1777047900,buy_down,0.54,0.55,11.532545834028918,21.356566359312808,18.900000000000002,0.0,9.610454861690762,124.93591320197993
rule_drop10_down,fixed_10pct,2026-04-24 16:35:01+00:00,btc-updown-5m-1777048500,buy_down,0.73,0.55,12.493591320197993,17.11450865780547,281.926,0.0,4.4497722510294215,129.38568545300936
rule_drop10_down,fixed_10pct,2026-04-24 16:40:01+00:00,btc-updown-5m-1777048800,buy_down,0.98,0.55,12.938568545300937,13.202620964592793,1543.0198,0.0,0.13202620964592793,129.51771166265527
rule_drop10_down,fixed_10pct,2026-04-24 16:55:01+00:00,btc-updown-5m-1777049700,buy_down,0.72,0.55,12.951771166265528,17.98857106425768,791.496,1.0,-13.131656876908105,116.38605478574716
rule_drop10_down,fixed_10pct,2026-04-24 17:00:01+00:00,btc-updown-5m-1777050000,buy_down,0.86,0.55,11.638605478574718,13.533262184389207,429.5528,0.0,1.7593240839705968,118.14537886971776
rule_drop10_down,fixed_10pct,2026-04-24 17:15:02+00:00,btc-updown-5m-1777050900,buy_down,0.68,0.55,11.814537886971777,17.37432042201732,190.9644,0.0,5.386039330825369,123.53141820054313
rule_drop10_down,fixed_10pct,2026-04-24 17:20:02+00:00,btc-updown-5m-1777051200,buy_down,0.67,0.55,12.353141820054313,18.437525104558674,540.288,0.0,5.900008033458773,129.4314262340019
rule_drop10_down,fixed_10pct,2026-04-24 18:00:00+00:00,btc-updown-5m-1777053600,buy_down,0.67,0.55,12.94314262340019,19.318123318507745,1074.1239,0.0,6.181799461922477,135.61322569592437
rule_drop10_down,fixed_10pct,2026-04-24 18:05:01+00:00,btc-updown-5m-1777053900,buy_down,0.67,0.55,13.561322569592438,20.240779954615576,516.5097000000001,0.0,6.4770495854769825,142.09027528140135
rule_drop10_down,fixed_10pct,2026-04-24 18:15:02+00:00,btc-updown-5m-1777054500,buy_down,0.95,0.55,14.209027528140135,14.956871082252775,599.925,0.0,0.598274843290112,142.68855012469146
rule_drop10_down,fixed_10pct,2026-04-24 19:05:02+00:00,btc-updown-5m-1777057500,buy_down,0.88,0.55,14.268855012469146,16.21460796871494,273.7856,0.0,1.7836068765586448,144.4721570012501
rule_drop10_down,fixed_10pct,2026-04-24 19:20:01+00:00,btc-updown-5m-1777058400,buy_down,0.84,0.55,14.447215700125012,17.199066309672634,270.4128,0.0,2.579859946450896,147.05201694770102
rule_drop10_down,fixed_10pct,2026-04-24 19:45:01+00:00,btc-updown-5m-1777059900,buy_down,0.78,0.55,14.705201694770103,18.852822685602696,92.99940000000001,0.0,3.9590927639765656,151.0111097116776
rule_drop10_down,fixed_10pct,2026-04-24 19:50:02+00:00,btc-updown-5m-1777060200,buy_down,0.37,0.55,15.10111097116776,40.81381343558854,292.67,0.0,25.3045643300649,176.31567404174248
rule_drop10_down,fixed_10pct,2026-04-24 20:15:01+00:00,btc-updown-5m-1777061700,buy_down,0.65,0.55,17.63156740417425,27.12548831411423,62.6665,0.0,9.222666026798839,185.53834006854132
rule_drop10_down,fixed_10pct,2026-04-24 20:25:01+00:00,btc-updown-5m-1777062300,buy_down,0.81,0.55,18.55383400685413,22.905967909696457,581.9526000000001,1.0,-18.782893685951095,166.7554463825902
rule_drop10_down,fixed_10pct,2026-04-24 20:40:01+00:00,btc-updown-5m-1777063200,buy_down,0.69,0.55,16.675544638259023,24.167455997476846,320.01509999999996,0.0,7.250236799243055,174.00568318183326
rule_drop10_down,fixed_10pct,2026-04-24 21:00:02+00:00,btc-updown-5m-1777064400,buy_down,0.74,0.55,3.7,5.0,3.7,1.0,-3.75,170.25568318183326
rule_drop10_down,fixed_10pct,2026-04-24 21:05:01+00:00,btc-updown-5m-1777064700,buy_down,0.87,0.55,17.02556831818333,19.569618756532563,36.54,0.0,2.348354250783909,172.60403743261716
rule_drop10_down,fixed_10pct,2026-04-24 21:30:01+00:00,btc-updown-5m-1777066200,buy_down,0.69,0.55,17.260403743261715,25.015077888785097,25.923299999999998,0.0,7.504523366635531,180.1085607992527
rule_drop10_down,fixed_10pct,2026-04-24 21:35:01+00:00,btc-updown-5m-1777066500,buy_down,0.79,0.55,18.010856079925272,22.798551999905406,111.7692,0.0,4.55971039998108,184.66827119923377
rule_drop10_down,fixed_10pct,2026-04-24 22:15:01+00:00,btc-updown-5m-1777068900,buy_down,0.53,0.55,18.466827119923376,34.843070037591275,183.3694,0.0,16.027812217291984,200.69608341652577
rule_drop10_down,fixed_10pct,2026-04-24 22:20:01+00:00,btc-updown-5m-1777069200,buy_down,0.61,0.55,20.06960834165258,32.90099728139767,158.92329999999998,0.0,12.502378966931117,213.19846238345687
rule_drop10_down,fixed_10pct,2026-04-24 22:25:01+00:00,btc-updown-5m-1777069500,buy_down,0.68,0.55,21.31984623834569,31.352715056390718,428.95760000000007,0.0,9.719341667481121,222.917804050938
rule_drop10_down,fixed_10pct,2026-04-24 22:30:01+00:00,btc-updown-5m-1777069800,buy_down,0.87,0.55,22.291780405093803,25.622736097808968,112.56929999999998,0.0,3.074728331737075,225.99253238267508
rule_drop10_down,fixed_10pct,2026-04-25 00:10:01+00:00,btc-updown-5m-1777075800,buy_down,0.82,0.55,22.599253238267508,27.560064924716475,76.1534,0.0,4.685211037201801,230.6777434198769
rule_drop10_down,fixed_10pct,2026-04-25 00:15:00+00:00,btc-updown-5m-1777076100,buy_down,0.58,0.55,23.06777434198769,39.77202472756498,113.0478,0.0,16.306530138301643,246.98427355817853
rule_drop10_down,fixed_10pct,2026-04-25 00:25:02+00:00,btc-updown-5m-1777076700,buy_down,0.69,0.55,24.698427355817856,35.79482225480849,38.846999999999994,0.0,10.738446676442546,257.7227202346211
rule_drop10_down,fixed_10pct,2026-04-25 01:20:02+00:00,btc-updown-5m-1777080000,buy_down,0.72,0.55,18.72,26.0,18.72,0.0,7.020000000000001,264.74272023462106
rule_drop10_down,fixed_10pct,2026-04-25 01:35:00+00:00,btc-updown-5m-1777080900,buy_down,0.77,0.55,26.474272023462106,34.38217145904169,298.3673,0.0,7.56407772098917,272.30679795561025
rule_drop10_down,fixed_10pct,2026-04-25 01:50:01+00:00,btc-updown-5m-1777081800,buy_down,0.83,0.55,27.230679795561027,32.80804794645907,267.26,0.0,5.249287671433452,277.55608562704373
rule_drop10_down,fixed_20pct,2026-04-24 02:50:02+00:00,btc-updown-5m-1776999000,buy_down,0.93,0.55,20.0,21.50537634408602,44.454,0.0,1.29032258064516,101.29032258064515
rule_drop10_down,fixed_20pct,2026-04-24 02:55:02+00:00,btc-updown-5m-1776999300,buy_down,0.72,0.55,20.258064516129032,28.136200716845877,269.5104,0.0,7.596774193548387,108.88709677419354
rule_drop10_down,fixed_20pct,2026-04-24 03:15:01+00:00,btc-updown-5m-1777000500,buy_down,0.9,0.55,21.77741935483871,24.197132616487455,683.028,0.0,2.1777419354838705,111.0648387096774
rule_drop10_down,fixed_20pct,2026-04-24 03:20:01+00:00,btc-updown-5m-1777000800,buy_down,0.84,0.55,22.212967741935483,26.444009216589862,29.316,0.0,3.9666013824884807,115.03144009216588
rule_drop10_down,fixed_20pct,2026-04-24 03:30:01+00:00,btc-updown-5m-1777001400,buy_down,0.88,0.55,23.006288018433178,26.143509111855884,60.8256,0.0,2.8757860023041473,117.90722609447003
rule_drop10_down,fixed_20pct,2026-04-24 03:40:01+00:00,btc-updown-5m-1777002000,buy_down,0.85,0.55,23.581445218894007,27.7428767281106,783.649,0.0,3.8840027419354852,121.79122883640552
rule_drop10_down,fixed_20pct,2026-04-24 04:00:02+00:00,btc-updown-5m-1777003200,buy_down,0.76,0.55,24.358245767281105,32.05032337800145,181.0092,0.0,7.371574376940332,129.16280321334585
rule_drop10_down,fixed_20pct,2026-04-24 04:25:01+00:00,btc-updown-5m-1777004700,buy_down,0.92,0.55,23.0,25.0,23.0,0.0,1.75,130.91280321334585
rule_drop10_down,fixed_20pct,2026-04-24 06:00:01+00:00,btc-updown-5m-1777010400,buy_down,0.73,0.55,26.182560642669173,35.86652142831394,145.5839,0.0,9.325295571361625,140.2380987847075
rule_drop10_down,fixed_20pct,2026-04-24 06:20:02+00:00,btc-updown-5m-1777011600,buy_down,0.78,0.55,28.0476197569415,35.95848686787372,607.2768,0.0,7.551282242253479,147.78938102696097
rule_drop10_down,fixed_20pct,2026-04-24 06:25:02+00:00,btc-updown-5m-1777011900,buy_down,0.88,0.55,29.557876205392194,33.588495687945674,90.2,0.0,3.694734525674023,151.484115552635
rule_drop10_down,fixed_20pct,2026-04-24 06:30:01+00:00,btc-updown-5m-1777012200,buy_down,0.76,0.55,30.296823110527,39.86424093490395,137.066,1.0,-30.69546551987604,120.78865003275895
rule_drop10_down,fixed_20pct,2026-04-24 06:35:01+00:00,btc-updown-5m-1777012500,buy_down,0.83,0.55,24.15773000655179,29.10569880307445,79.65509999999999,0.0,4.656911808491914,125.44556184125086
rule_drop10_down,fixed_20pct,2026-04-24 06:45:01+00:00,btc-updown-5m-1777013100,buy_down,0.54,0.55,25.089112368250174,46.46131920046328,69.8814,1.0,-25.553725560254808,99.89183628099606
rule_drop10_down,fixed_20pct,2026-04-24 06:55:01+00:00,btc-updown-5m-1777013700,buy_down,0.7,0.55,19.978367256199213,28.540524651713163,61.488,0.0,8.276752148996819,108.16858842999288
rule_drop10_down,fixed_20pct,2026-04-24 07:30:01+00:00,btc-updown-5m-1777015800,buy_down,0.77,0.55,21.633717685998576,28.095737254543604,644.7287,0.0,6.1810621959995915,114.34965062599247
rule_drop10_down,fixed_20pct,2026-04-24 08:00:01+00:00,btc-updown-5m-1777017600,buy_down,0.77,0.55,22.869930125198493,29.701207954803237,240.5711,0.0,6.534265750056711,120.88391637604917
rule_drop10_down,fixed_20pct,2026-04-24 08:25:01+00:00,btc-updown-5m-1777019100,buy_down,0.78,0.55,24.176783275209836,30.995875993858764,91.4238,0.0,6.509133958710341,127.39305033475951
rule_drop10_down,fixed_20pct,2026-04-24 08:30:01+00:00,btc-updown-5m-1777019400,buy_down,0.74,0.55,25.4786100669519,34.430554144529594,120.99,0.0,8.607638536132397,136.0006888708919
rule_drop10_down,fixed_20pct,2026-04-24 08:40:01+00:00,btc-updown-5m-1777020000,buy_down,0.77,0.55,27.200137774178383,35.32485425217972,113.59040000000002,0.0,7.771467935479539,143.77215680637144
rule_drop10_down,fixed_20pct,2026-04-24 08:55:01+00:00,btc-updown-5m-1777020900,buy_down,0.71,0.55,28.75443136127429,40.49919910038633,323.9446,0.0,11.339775748108176,155.1119325544796
rule_drop10_down,fixed_20pct,2026-04-24 09:20:01+00:00,btc-updown-5m-1777022400,buy_down,0.55,0.55,24.750000000000004,45.0,24.750000000000004,0.0,19.799999999999997,174.91193255447962
rule_drop10_down,fixed_20pct,2026-04-24 09:45:01+00:00,btc-updown-5m-1777023900,buy_down,0.85,0.55,34.98238651089593,41.15574883634815,49.81,0.0,5.761804837088743,180.67373739156835
rule_drop10_down,fixed_20pct,2026-04-24 09:55:01+00:00,btc-updown-5m-1777024500,buy_down,0.83,0.55,36.13474747831367,43.53584033531768,644.6194999999999,0.0,6.965734453650833,187.6394718452192
rule_drop10_down,fixed_20pct,2026-04-24 10:00:01+00:00,btc-updown-5m-1777024800,buy_down,0.9,0.55,37.52789436904384,41.69766041004871,336.933,0.0,3.752789436904383,191.39226128212357
rule_drop10_down,fixed_20pct,2026-04-24 10:05:02+00:00,btc-updown-5m-1777025100,buy_down,0.82,0.55,38.278452256424714,46.681039337103314,184.71319999999997,1.0,-38.74526264979575,152.64699863232784
rule_drop10_down,fixed_20pct,2026-04-24 10:10:01+00:00,btc-updown-5m-1777025400,buy_down,0.73,0.55,30.52939972646557,41.82109551570626,166.58599999999998,0.0,10.873484834083628,163.52048346641146
rule_drop10_down,fixed_20pct,2026-04-24 11:15:00+00:00,btc-updown-5m-1777029300,buy_down,0.91,0.55,32.704096693282295,35.93856779481571,1064.9548,0.0,2.8750854235852583,166.39556888999672
rule_drop10_down,fixed_20pct,2026-04-24 11:35:01+00:00,btc-updown-5m-1777030500,buy_down,0.86,0.55,33.27911377799935,38.69664392790622,168.4998,0.0,5.030563710627812,171.42613260062453
rule_drop10_down,fixed_20pct,2026-04-24 11:45:01+00:00,btc-updown-5m-1777031100,buy_down,0.91,0.55,34.28522652012491,37.67607309903836,211.3475,0.0,3.01408584792307,174.4402184485476
rule_drop10_down,fixed_20pct,2026-04-24 12:50:01+00:00,btc-updown-5m-1777035000,buy_down,0.52,0.55,34.88804368970952,67.09239171097984,37.632400000000004,0.0,31.53342410416052,205.97364255270813
rule_drop10_down,fixed_20pct,2026-04-24 13:15:01+00:00,btc-updown-5m-1777036500,buy_down,0.68,0.55,41.19472851054163,60.580483103737684,109.48,1.0,-41.800533341579005,164.17310921112912
rule_drop10_down,fixed_20pct,2026-04-24 13:20:00+00:00,btc-updown-5m-1777036800,buy_down,0.77,0.55,32.83462184222582,42.6423660288647,395.5259,0.0,9.381320526350232,173.55442973747935
rule_drop10_down,fixed_20pct,2026-04-24 13:25:01+00:00,btc-updown-5m-1777037100,buy_down,0.87,0.55,34.710885947495875,39.89757005459296,105.13080000000001,0.0,4.787708406551157,178.3421381440305
rule_drop10_down,fixed_20pct,2026-04-24 13:30:01+00:00,btc-updown-5m-1777037400,buy_down,0.67,0.55,35.66842762880611,53.2364591474718,235.15660000000003,1.0,-36.200792220280825,142.1413459237497
rule_drop10_down,fixed_20pct,2026-04-24 13:35:01+00:00,btc-updown-5m-1777037700,buy_down,0.83,0.55,28.42826918474994,34.25092672861439,534.437,0.0,5.480148276578304,147.621494200328
rule_drop10_down,fixed_20pct,2026-04-24 13:40:00+00:00,btc-updown-5m-1777038000,buy_down,0.8,0.55,29.524298840065597,36.905373550082,41.272000000000006,0.0,7.012020974515579,154.63351517484358
rule_drop10_down,fixed_20pct,2026-04-24 13:50:00+00:00,btc-updown-5m-1777038600,buy_down,0.64,0.55,30.926703034968718,48.32297349213862,980.6464,0.0,16.913040722248518,171.5465558970921
rule_drop10_down,fixed_20pct,2026-04-24 13:55:02+00:00,btc-updown-5m-1777038900,buy_down,0.62,0.55,34.30931117941842,55.33759867648133,151.85039999999998,1.0,-34.862687166183235,136.68386873090887
rule_drop10_down,fixed_20pct,2026-04-24 14:00:02+00:00,btc-updown-5m-1777039200,buy_down,0.87,0.55,27.336773746181777,31.421579018599743,89.43599999999999,0.0,3.770589482231969,140.45445821314084
